Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
31204 Kinesiologists and other professional occupations in therapy and assessment,"3,980","41,200","42,640",Ontario
31209 Other professional occupations in health diagnosing and treating,"2,310","36,400","49,280",Ontario
313 Nursing and allied health professionals,"125,860","76,500","73,800",Ontario
3130 Nursing and allied health professionals,"125,860","76,500","73,800",Ontario
31300 Nursing coordinators and supervisors,"5,705","79,000","72,300",Ontario
31301 Registered nurses and registered psychiatric nurses,"115,220","75,500","73,100",Ontario
31302 Nurse practitioners,"3,495","114,000","103,600",Ontario
"31303 Physician assistants, midwives and allied health professionals","1,440","70,500","63,700",Ontario
32 Technical occupations in health,"113,590","48,400","51,350",Ontario
321 Technical occupations in health (except practitioners of natural healing),"98,310","54,000","55,800",Ontario
3210 Technical occupations in therapy and assessment,"55,995","54,000","56,000",Ontario
32100 Opticians,"3,420","44,000","46,440",Ontario
32101 Licensed practical nurses,"22,735","56,000","51,400",Ontario
32102 Paramedical occupations,"11,190","96,000","88,600",Ontario
"32103 Respiratory therapists, clinical perfusionists and cardiopulmonary technologists","3,925","87,000","78,500",Ontario
32104 Animal health technologists and veterinary technicians,"7,860","32,800","33,600",Ontario
32109 Other technical occupations in therapy and assessment,"6,860","32,000","35,720",Ontario
3211 Technical occupations in dental health care,"14,315","41,200","41,600",Ontario
32110 Denturists,610,"30,600","45,400",Ontario
32111 Dental hygienists and dental therapists,"11,785","41,600","42,040",Ontario
32112 Dental technologists and technicians,"1,925","35,200","37,600",Ontario
3212 Medical technologists and technicians,"27,990","64,500","62,650",Ontario
32120 Medical laboratory technologists,"6,520","81,000","74,000",Ontario
32121 Medical radiation technologists,"6,605","83,000","75,200",Ontario
32122 Medical sonographers,"3,445","64,000","59,650",Ontario
32123 Cardiology technologists and electrophysiological diagnostic technologists,"1,085","48,800","50,800",Ontario
32124 Pharmacy technicians,"8,625","48,800","48,720",Ontario
32129 Other medical technologists and technicians,"1,715","49,200","54,900",Ontario
322 Practitioners of natural healing,"15,285","17,400","22,640",Ontario
3220 Practitioners of natural healing,"15,285","17,400","22,640",Ontario
32200 Traditional Chinese medicine practitioners and acupuncturists,"1,230","10,500","20,800",Ontario
32201 Massage therapists,"11,920","20,000","23,620",Ontario
32209 Other practitioners of natural healing,"2,130","7,700","18,260",Ontario
33 Assisting occupations in support of health services,"163,405","34,000","35,080",Ontario
331 Assisting occupations in support of health services,"163,405","34,000","35,080",Ontario
3310 Assisting occupations in support of health services,"163,405","34,000","35,080",Ontario
33100 Dental assistants and dental laboratory assistants,"13,390","29,600","29,320",Ontario
33101 Medical laboratory assistants and related technical occupations,"6,500","42,800","42,520",Ontario
"33102 Nurse aides, orderlies and patient service associates","118,690","36,800","36,360",Ontario
33103 Pharmacy technical assistants and pharmacy assistants,"11,675","24,800","26,720",Ontario
33109 Other assisting occupations in support of health services,"13,150","27,000","33,000",Ontario
"4 Occupations in education, law and social, community and government services","867,985","58,800","67,900",Ontario
