Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
40020 Administrators - post-secondary education and vocational training,565,"81,000","85,600",Manitoba
40021 School principals and administrators of elementary and secondary education,"1,385","108,000","105,200",Manitoba
"4003 Managers in social, community and correctional services","1,575","60,000","62,550",Manitoba
"40030 Managers in social, community and correctional services","1,575","60,000","62,550",Manitoba
4004 Managers in public protection services,"1,070","90,000","88,400",Manitoba
40040 Commissioned police officers and related occupations in public protection services,40,"149,000","120,000",Manitoba
40041 Fire chiefs and senior firefighting officers,105,"90,000","92,000",Manitoba
40042 Commissioned officers of the Canadian Armed Forces,925,"89,000","86,600",Manitoba
"41 Professional occupations in law, education, social, community and government services","41,775","69,000","67,500",Manitoba
411 Professional occupations in law,"2,360","93,000","129,200",Manitoba
"4110 Judges, lawyers and Quebec notaries","2,360","93,000","129,200",Manitoba
41100 Judges,135,"296,000","276,000",Manitoba
41101 Lawyers and Quebec notaries,"2,230","88,000","120,500",Manitoba
412 Professional occupations in education services,"26,300","73,000","64,600",Manitoba
4120 University professors and post-secondary assistants,"5,435","46,800","57,800",Manitoba
41200 University professors and lecturers,"2,475","98,000","92,600",Manitoba
41201 Post-secondary teaching and research assistants,"2,960","15,100","28,680",Manitoba
4121 College and other vocational instructors,"2,510","73,500","65,200",Manitoba
41210 College and other vocational instructors,"2,510","73,500","65,200",Manitoba
"4122 Secondary, elementary and kindergarten school teachers","18,355","78,000","66,500",Manitoba
41220 Secondary school teachers,"5,795","84,000","71,200",Manitoba
41221 Elementary school and kindergarten teachers,"12,560","74,000","64,300",Manitoba
413 Professional occupations in social and community services,"7,465","61,600","59,800",Manitoba
4130 Social and community service professionals,"5,425","59,600","57,950",Manitoba
41300 Social workers,"3,120","65,000","62,050",Manitoba
41301 Therapists in counselling and related specialized therapies,935,"55,600","53,800",Manitoba
41302 Religious leaders,"1,370","50,800","51,500",Manitoba
4131 Police investigators and probation officers,425,"88,000","88,800",Manitoba
41310 Police investigators and other investigative occupations,145,"115,000","108,000",Manitoba
41311 Probation and parole officers,285,"79,500","78,500",Manitoba
4132 Educational and employment counsellors,"1,615","58,000","58,400",Manitoba
41320 Educational counsellors,"1,135","67,000","64,800",Manitoba
41321 Career development practitioners and career counsellors (except education),480,"40,800","43,200",Manitoba
414 Professional occupations in government services,"5,645","64,500","65,600",Manitoba
"4140 Policy and program researchers, consultants and officers","5,645","64,500","65,600",Manitoba
"41400 Natural and applied science policy researchers, consultants and program officers",740,"73,000","72,800",Manitoba
41401 Economists and economic policy researchers and analysts,370,"81,000","83,200",Manitoba
41402 Business development officers and market researchers and analysts,"1,070","66,500","70,800",Manitoba
"41403 Social policy researchers, consultants and program officers","1,335","64,000","62,550",Manitoba
"41404 Health policy researchers, consultants and program officers",700,"65,500","69,400",Manitoba
"41405 Education policy researchers, consultants and program officers",700,"62,000","61,400",Manitoba
"41406 Recreation, sports and fitness policy researchers, consultants and program officers",360,"40,400","39,400",Manitoba
41407 Program officers unique to government,235,"68,500","62,000",Manitoba
41409 Other professional occupations in social science,130,"43,600","46,000",Manitoba
"42 Front-line public protection services and paraprofessional occupations in legal, social, community, education services","22,180","34,800","45,120",Manitoba
421 Occupations in front-line public protection services,"3,830","114,000","103,600",Manitoba
4210 Occupations in front-line public protection services,"3,830","114,000","103,600",Manitoba
42100 Police officers (except commissioned),"2,695","116,000","105,500",Manitoba
42101 Firefighters,"1,105","112,000","100,200",Manitoba
42102 Specialized members of the Canadian Armed Forces,30,"63,600","60,000",Manitoba
"422 Paraprofessional occupations in legal, social, community and education services","18,350","29,600","32,880",Manitoba
"4220 Paraprofessional occupations in legal, social, community and education services","18,350","29,600","32,880",Manitoba
42200 Paralegals and related occupations,505,"57,600","57,400",Manitoba
42201 Social and community service workers,"9,165","38,000","39,000",Manitoba
