Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
313 Nursing and allied health professionals,170,"139,000","140,000",Nunavut
3130 Nursing and allied health professionals,170,"139,000","140,000",Nunavut
31300 Nursing coordinators and supervisors,15,0,"180,000",Nunavut
31301 Registered nurses and registered psychiatric nurses,150,"135,000","136,000",Nunavut
31302 Nurse practitioners,10,0,"200,000",Nunavut
"31303 Physician assistants, midwives and allied health professionals",0,0,0,Nunavut
32 Technical occupations in health,60,"109,000","104,000",Nunavut
321 Technical occupations in health (except practitioners of natural healing),60,"110,000","104,000",Nunavut
3210 Technical occupations in therapy and assessment,20,"104,000","95,000",Nunavut
32100 Opticians,0,0,0,Nunavut
32101 Licensed practical nurses,10,0,"120,000",Nunavut
32102 Paramedical occupations,0,0,0,Nunavut
"32103 Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",0,0,0,Nunavut
32104 Animal health technologists and veterinary technicians,0,0,0,Nunavut
32109 Other technical occupations in therapy and assessment,0,0,0,Nunavut
3211 Technical occupations in dental health care,0,0,0,Nunavut
32110 Denturists,0,0,0,Nunavut
32111 Dental hygienists and dental therapists,0,0,0,Nunavut
32112 Dental technologists and technicians,0,0,0,Nunavut
3212 Medical technologists and technicians,30,"119,000","110,000",Nunavut
32120 Medical laboratory technologists,10,0,"120,000",Nunavut
32121 Medical radiation technologists,10,0,"100,000",Nunavut
32122 Medical sonographers,10,0,"120,000",Nunavut
32123 Cardiology technologists and electrophysiological diagnostic technologists,0,0,0,Nunavut
32124 Pharmacy technicians,10,0,"100,000",Nunavut
32129 Other medical technologists and technicians,0,0,0,Nunavut
322 Practitioners of natural healing,0,0,0,Nunavut
3220 Practitioners of natural healing,0,0,0,Nunavut
32200 Traditional Chinese medicine practitioners and acupuncturists,0,0,0,Nunavut
32201 Massage therapists,0,0,0,Nunavut
32209 Other practitioners of natural healing,0,0,0,Nunavut
33 Assisting occupations in support of health services,215,"36,400","48,000",Nunavut
331 Assisting occupations in support of health services,215,"36,400","48,000",Nunavut
3310 Assisting occupations in support of health services,215,"36,400","48,000",Nunavut
33100 Dental assistants and dental laboratory assistants,10,0,"40,000",Nunavut
33101 Medical laboratory assistants and related technical occupations,10,0,"100,000",Nunavut
"33102 Nurse aides, orderlies and patient service associates",185,"34,000","43,600",Nunavut
33103 Pharmacy technical assistants and pharmacy assistants,10,0,"60,000",Nunavut
33109 Other assisting occupations in support of health services,0,0,0,Nunavut
"4 Occupations in education, law and social, community and government services","2,930","103,000","94,400",Nunavut
"40 Managers in public administration, in education and social and community services and in public protection services",300,"136,000","130,000",Nunavut
"400 Managers in public administration, in education and social and community services and in public protection services",300,"136,000","130,000",Nunavut
4001 Managers in public administration,110,"142,000","144,000",Nunavut
40010 Government managers - health and social policy development and program administration,50,"134,000","144,000",Nunavut
"40011 Government managers - economic analysis, policy development and program administration",35,"149,000","150,000",Nunavut
40012 Government managers - education policy development and program administration,10,0,"160,000",Nunavut
40019 Other managers in public administration,20,"142,000","130,000",Nunavut
4002 Managers in education,75,"149,000","140,000",Nunavut
40020 Administrators - post-secondary education and vocational training,15,0,"140,000",Nunavut
40021 School principals and administrators of elementary and secondary education,60,"150,000","140,000",Nunavut
"4003 Managers in social, community and correctional services",105,"114,000","108,000",Nunavut
"40030 Managers in social, community and correctional services",105,"114,000","108,000",Nunavut
4004 Managers in public protection services,15,0,"120,000",Nunavut
40040 Commissioned police officers and related occupations in public protection services,0,0,0,Nunavut
40041 Fire chiefs and senior firefighting officers,10,0,"120,000",Nunavut
40042 Commissioned officers of the Canadian Armed Forces,10,0,"100,000",Nunavut
"41 Professional occupations in law, education, social, community and government services","1,360","113,000","104,500",Nunavut
411 Professional occupations in law,80,"151,000","156,000",Nunavut
"4110 Judges, lawyers and Quebec notaries",80,"151,000","156,000",Nunavut
41100 Judges,10,0,"300,000",Nunavut
41101 Lawyers and Quebec notaries,70,"150,000","144,000",Nunavut
412 Professional occupations in education services,755,"110,000","97,600",Nunavut
4120 University professors and post-secondary assistants,15,0,"70,000",Nunavut
41200 University professors and lecturers,10,0,"100,000",Nunavut
41201 Post-secondary teaching and research assistants,15,0,"60,000",Nunavut
4121 College and other vocational instructors,100,"116,000","102,000",Nunavut
41210 College and other vocational instructors,100,"116,000","102,000",Nunavut
