Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
3212 Medical technologists and technicians,"9,730","64,500","62,900",British Columbia
32120 Medical laboratory technologists,"2,645","77,000","70,800",British Columbia
32121 Medical radiation technologists,"2,645","75,000","69,500",British Columbia
32122 Medical sonographers,895,"78,500","72,200",British Columbia
32123 Cardiology technologists and electrophysiological diagnostic technologists,570,"59,200","59,600",British Columbia
32124 Pharmacy technicians,"2,555","49,200","47,560",British Columbia
32129 Other medical technologists and technicians,415,"46,400","49,600",British Columbia
322 Practitioners of natural healing,"8,450","24,000","29,080",British Columbia
3220 Practitioners of natural healing,"8,450","24,000","29,080",British Columbia
32200 Traditional Chinese medicine practitioners and acupuncturists,"1,355","16,800","23,620",British Columbia
32201 Massage therapists,"6,210","28,600","32,160",British Columbia
32209 Other practitioners of natural healing,885,"8,400","15,920",British Columbia
33 Assisting occupations in support of health services,"58,270","39,200","39,520",British Columbia
331 Assisting occupations in support of health services,"58,270","39,200","39,520",British Columbia
3310 Assisting occupations in support of health services,"58,270","39,200","39,520",British Columbia
33100 Dental assistants and dental laboratory assistants,"6,115","34,000","33,400",British Columbia
33101 Medical laboratory assistants and related technical occupations,"3,645","45,200","42,480",British Columbia
"33102 Nurse aides, orderlies and patient service associates","39,530","42,000","41,120",British Columbia
33103 Pharmacy technical assistants and pharmacy assistants,"4,070","27,600","28,320",British Columbia
33109 Other assisting occupations in support of health services,"4,905","31,000","41,080",British Columbia
"4 Occupations in education, law and social, community and government services","302,800","52,400","60,600",British Columbia
"40 Managers in public administration, in education and social and community services and in public protection services","19,280","89,000","90,200",British Columbia
"400 Managers in public administration, in education and social and community services and in public protection services","19,280","89,000","90,200",British Columbia
4001 Managers in public administration,"3,585","97,000","99,400",British Columbia
40010 Government managers - health and social policy development and program administration,"1,175","97,000","99,800",British Columbia
"40011 Government managers - economic analysis, policy development and program administration","1,510","100,000","104,800",British Columbia
40012 Government managers - education policy development and program administration,295,"88,000","90,000",British Columbia
40019 Other managers in public administration,605,"91,000","89,600",British Columbia
4002 Managers in education,"7,550","111,000","103,300",British Columbia
40020 Administrators - post-secondary education and vocational training,"3,190","82,000","87,300",British Columbia
40021 School principals and administrators of elementary and secondary education,"4,360","121,000","115,000",British Columbia
"4003 Managers in social, community and correctional services","5,375","62,800","66,000",British Columbia
"40030 Managers in social, community and correctional services","5,375","62,800","66,000",British Columbia
4004 Managers in public protection services,"2,775","90,000","89,900",British Columbia
40040 Commissioned police officers and related occupations in public protection services,175,"123,000","137,000",British Columbia
40041 Fire chiefs and senior firefighting officers,560,"126,000","115,200",British Columbia
40042 Commissioned officers of the Canadian Armed Forces,"2,035","84,000","78,800",British Columbia
"41 Professional occupations in law, education, social, community and government services","157,185","65,000","70,500",British Columbia
411 Professional occupations in law,"13,665","111,000","143,800",British Columbia
"4110 Judges, lawyers and Quebec notaries","13,665","111,000","143,800",British Columbia
41100 Judges,400,"274,000","256,000",British Columbia
41101 Lawyers and Quebec notaries,"13,270","109,000","140,600",British Columbia
412 Professional occupations in education services,"88,185","65,500","64,800",British Columbia
