Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
2122 Computer and information systems professionals,155,"84,000","94,000",Yukon
21220 Cybersecurity specialists,0,0,0,Yukon
21221 Business systems specialists,20,0,"72,000",Yukon
21222 Information systems specialists,85,"86,000","86,000",Yukon
21223 Database analysts and data administrators,45,"82,000","120,000",Yukon
"2123 Computer, software and Web designers and developers",85,"67,000","76,000",Yukon
21230 Computer systems developers and programmers,10,0,"70,000",Yukon
21231 Software engineers and designers,20,0,"90,000",Yukon
21232 Software developers and programmers,35,"61,600","76,000",Yukon
21233 Web designers,0,0,0,Yukon
21234 Web developers and programmers,15,0,"60,000",Yukon
213 Professional occupations in engineering,185,"88,000","81,000",Yukon
2130 Civil and mechanical engineers,145,"88,000","82,000",Yukon
21300 Civil engineers,115,"88,000","86,000",Yukon
21301 Mechanical engineers,30,0,"64,000",Yukon
"2131 Electrical, electronics and computer engineers",20,0,"85,000",Yukon
21310 Electrical and electronics engineers,15,0,"80,000",Yukon
21311 Computer engineers (except software engineers and designers),0,0,0,Yukon
2132 Manufacturing and processing engineers,0,0,0,Yukon
21320 Chemical engineers,0,0,0,Yukon
21321 Industrial and manufacturing engineers,0,0,0,Yukon
21322 Metallurgical and materials engineers,0,0,0,Yukon
2133 Natural resources engineers,20,0,"70,000",Yukon
21330 Mining engineers,10,0,"70,000",Yukon
21331 Geological engineers,0,0,0,Yukon
21332 Petroleum engineers,0,0,0,Yukon
2139 Other engineers,0,0,0,Yukon
21390 Aerospace engineers,0,0,0,Yukon
21399 Other professional engineers,0,0,0,Yukon
22 Technical occupations related to natural and applied sciences,730,"74,000","72,200",Yukon
221 Technical occupations related to natural sciences,190,"70,500","69,000",Yukon
2210 Technical occupations in physical sciences,50,"80,000","74,000",Yukon
22100 Chemical technologists and technicians,0,0,0,Yukon
22101 Geological and mineral technologists and technicians,40,"80,000","76,000",Yukon
2211 Technical occupations in life sciences,145,"69,000","67,000",Yukon
22110 Biological technologists and technicians,50,"67,000","58,000",Yukon
22111 Agricultural and fish products inspectors,0,0,0,Yukon
22112 Forestry technologists and technicians,25,0,"40,000",Yukon
22113 Conservation and fishery officers,55,"98,000","84,000",Yukon
22114 Landscape and horticulture technicians and specialists,15,0,"60,000",Yukon
222 Technical occupations related to applied sciences (except engineering),375,"76,000","72,000",Yukon
"2221 Technical occupations in architecture, drafting, surveying, geomatics and meteorology",90,"85,000","78,000",Yukon
22210 Architectural technologists and technicians,0,0,0,Yukon
22211 Industrial designers,0,0,0,Yukon
22212 Drafting technologists and technicians,25,0,"80,000",Yukon
22213 Land survey technologists and technicians,0,0,0,Yukon
22214 Technical occupations in geomatics and meteorology,50,"82,000","78,000",Yukon
2222 Technical occupations in computer and information systems,155,"75,000","69,000",Yukon
22220 Computer network and web technicians,115,"81,000","74,000",Yukon
22221 User support technicians,40,"65,000","54,000",Yukon
22222 Information systems testing technicians,0,0,0,Yukon
2223 Technical inspectors and regulatory officers,130,"75,500","72,000",Yukon
22230 Non-destructive testers and inspectors,0,0,0,Yukon
22231 Engineering inspectors and regulatory officers,0,0,0,Yukon
22232 Occupational health and safety specialists,80,"67,500","66,000",Yukon
22233 Construction inspectors,35,"86,000","76,000",Yukon
223 Technical occupations related to engineering,165,"73,000","76,500",Yukon
"2230 Technical occupations in civil, mechanical and industrial engineering",75,"83,000","84,000",Yukon
22300 Civil engineering technologists and technicians,50,"69,500","68,000",Yukon
22301 Mechanical engineering technologists and technicians,0,0,0,Yukon
22302 Industrial engineering and manufacturing technologists and technicians,0,0,0,Yukon
22303 Construction estimators,20,0,"100,000",Yukon
2231 Technical occupations in electronics and electrical engineering,85,"67,000","71,000",Yukon
22310 Electrical and electronics engineering technologists and technicians,25,0,"76,000",Yukon
22311 Electronic service technicians (household and business equipment),65,"67,000","70,000",Yukon
22312 Industrial instrument technicians and mechanics,0,0,0,Yukon
"22313 Aircraft instrument, electrical and avionics mechanics, technicians and inspectors",0,0,0,Yukon
3 Health occupations,"1,520","79,000","80,000",Yukon
30 Specialized middle management occupations in health care,50,"104,000","108,000",Yukon
300 Specialized middle management occupations in health care,50,"104,000","108,000",Yukon
3001 Managers in health care,50,"104,000","108,000",Yukon
30010 Managers in health care,50,"104,000","108,000",Yukon
31 Professional occupations in health,740,"91,000","99,400",Yukon
311 Health treating and consultation services professionals,215,"104,000","127,000",Yukon
3110 Physicians and veterinarians,95,"131,000","156,000",Yukon
31100 Specialists in clinical and laboratory medicine,15,0,"360,000",Yukon
31101 Specialists in surgery,0,0,0,Yukon
31102 General practitioners and family physicians,50,"100,000","128,000",Yukon
31103 Veterinarians,25,0,"95,000",Yukon
"3111 Dentists, optometrists and audiologists",55,"99,000","104,000",Yukon
31110 Dentists,0,0,0,Yukon
31111 Optometrists,0,0,0,Yukon
31112 Audiologists and speech-language pathologists,35,"42,800","52,000",Yukon
3112 Pharmacists and dietitians,65,"113,000","100,000",Yukon
31120 Pharmacists,50,"135,000","112,000",Yukon
31121 Dietitians and nutritionists,15,0,"60,000",Yukon
312 Therapy and assessment professionals,100,"91,000","86,000",Yukon
3120 Therapy and assessment professionals,100,"91,000","86,000",Yukon
31200 Psychologists,30,"125,000","120,000",Yukon
31201 Chiropractors,0,0,0,Yukon
31202 Physiotherapists,20,0,"72,000",Yukon
31203 Occupational therapists,20,0,"60,000",Yukon
31204 Kinesiologists and other professional occupations in therapy and assessment,0,0,0,Yukon
31209 Other professional occupations in health diagnosing and treating,0,0,0,Yukon
313 Nursing and allied health professionals,425,"89,000","88,400",Yukon
3130 Nursing and allied health professionals,425,"89,000","88,400",Yukon
31300 Nursing coordinators and supervisors,15,0,"100,000",Yukon
31301 Registered nurses and registered psychiatric nurses,395,"89,000","87,600",Yukon
31302 Nurse practitioners,10,0,"160,000",Yukon
"31303 Physician assistants, midwives and allied health professionals",0,0,0,Yukon
32 Technical occupations in health,390,"60,800","62,800",Yukon
321 Technical occupations in health (except practitioners of natural healing),330,"67,000","66,800",Yukon
3210 Technical occupations in therapy and assessment,235,"74,000","69,500",Yukon
32100 Opticians,0,0,0,Yukon
32101 Licensed practical nurses,95,"88,000","78,000",Yukon
32102 Paramedical occupations,60,"74,500","76,000",Yukon
"32103 Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",0,0,0,Yukon
32104 Animal health technologists and veterinary technicians,30,0,"44,000",Yukon
32109 Other technical occupations in therapy and assessment,40,"62,000","56,000",Yukon
3211 Technical occupations in dental health care,25,0,"40,000",Yukon
32110 Denturists,0,0,0,Yukon
32111 Dental hygienists and dental therapists,20,0,"44,000",Yukon
32112 Dental technologists and technicians,0,0,0,Yukon
3212 Medical technologists and technicians,65,"78,500","64,000",Yukon
32120 Medical laboratory technologists,0,0,0,Yukon
32121 Medical radiation technologists,15,0,"100,000",Yukon
32122 Medical sonographers,0,0,0,Yukon
32123 Cardiology technologists and electrophysiological diagnostic technologists,0,0,0,Yukon
32124 Pharmacy technicians,35,"31,000","44,000",Yukon
32129 Other medical technologists and technicians,0,0,0,Yukon
322 Practitioners of natural healing,65,"38,000","44,000",Yukon
3220 Practitioners of natural healing,65,"38,000","44,000",Yukon
32200 Traditional Chinese medicine practitioners and acupuncturists,0,0,0,Yukon
32201 Massage therapists,50,"37,200","33,000",Yukon
32209 Other practitioners of natural healing,0,0,0,Yukon
33 Assisting occupations in support of health services,340,"54,000","53,400",Yukon
331 Assisting occupations in support of health services,340,"54,000","53,400",Yukon
3310 Assisting occupations in support of health services,340,"54,000","53,400",Yukon
33100 Dental assistants and dental laboratory assistants,50,"34,000","36,000",Yukon
33101 Medical laboratory assistants and related technical occupations,20,0,"45,000",Yukon
"33102 Nurse aides, orderlies and patient service associates",215,"66,500","62,400",Yukon
33103 Pharmacy technical assistants and pharmacy assistants,25,0,"26,000",Yukon
33109 Other assisting occupations in support of health services,35,"54,400","48,000",Yukon
"4 Occupations in education, law and social, community and government services","4,385","77,500","75,100",Yukon
"40 Managers in public administration, in education and social and community services and in public protection services",390,"114,000","108,800",Yukon
"400 Managers in public administration, in education and social and community services and in public protection services",390,"114,000","108,800",Yukon
4001 Managers in public administration,150,"122,000","122,000",Yukon
40010 Government managers - health and social policy development and program administration,55,"125,000","128,000",Yukon
"40011 Government managers - economic analysis, policy development and program administration",55,"140,000","128,000",Yukon
40012 Government managers - education policy development and program administration,10,0,"100,000",Yukon
40019 Other managers in public administration,30,"112,000","100,000",Yukon
4002 Managers in education,105,"130,000","122,000",Yukon
40020 Administrators - post-secondary education and vocational training,20,0,"85,000",Yukon
40021 School principals and administrators of elementary and secondary education,85,"134,000","132,000",Yukon
"4003 Managers in social, community and correctional services",110,"76,500","82,000",Yukon
"40030 Managers in social, community and correctional services",110,"76,500","82,000",Yukon
4004 Managers in public protection services,25,"108,000","95,000",Yukon
40040 Commissioned police officers and related occupations in public protection services,0,0,0,Yukon
40041 Fire chiefs and senior firefighting officers,15,0,"80,000",Yukon
40042 Commissioned officers of the Canadian Armed Forces,0,0,0,Yukon
"41 Professional occupations in law, education, social, community and government services","2,220","90,000","81,700",Yukon
411 Professional occupations in law,115,"112,000","118,000",Yukon
"4110 Judges, lawyers and Quebec notaries",115,"112,000","118,000",Yukon
41100 Judges,0,0,0,Yukon
41101 Lawyers and Quebec notaries,110,"104,000","110,000",Yukon
412 Professional occupations in education services,860,"92,000","78,600",Yukon
4120 University professors and post-secondary assistants,130,"70,500","58,000",Yukon
41200 University professors and lecturers,75,"80,000","74,000",Yukon
41201 Post-secondary teaching and research assistants,55,"13,900","38,000",Yukon
4121 College and other vocational instructors,85,"82,000","66,000",Yukon
41210 College and other vocational instructors,85,"82,000","66,000",Yukon
"4122 Secondary, elementary and kindergarten school teachers",640,"94,000","84,400",Yukon
41220 Secondary school teachers,210,"99,000","90,000",Yukon
41221 Elementary school and kindergarten teachers,430,"94,000","82,400",Yukon
413 Professional occupations in social and community services,395,"86,000","80,000",Yukon
4130 Social and community service professionals,320,"83,000","77,200",Yukon
41300 Social workers,200,"90,000","83,000",Yukon
41301 Therapists in counselling and related specialized therapies,80,"71,500","72,000",Yukon
41302 Religious leaders,40,"68,500","60,000",Yukon
4131 Police investigators and probation officers,35,0,"90,000",Yukon
41310 Police investigators and other investigative occupations,15,0,"100,000",Yukon
41311 Probation and parole officers,20,0,"90,000",Yukon
4132 Educational and employment counsellors,40,"105,000","90,000",Yukon
41320 Educational counsellors,35,"106,000","95,000",Yukon
41321 Career development practitioners and career counsellors (except education),0,0,0,Yukon
414 Professional occupations in government services,845,"88,000","80,800",Yukon
"4140 Policy and program researchers, consultants and officers",845,"88,000","80,800",Yukon
"41400 Natural and applied science policy researchers, consultants and program officers",215,"89,000","84,000",Yukon
41401 Economists and economic policy researchers and analysts,55,"101,000","100,000",Yukon
41402 Business development officers and market researchers and analysts,70,"95,000","96,000",Yukon
"41403 Social policy researchers, consultants and program officers",200,"78,500","71,500",Yukon
"41404 Health policy researchers, consultants and program officers",75,"80,000","76,000",Yukon
"41405 Education policy researchers, consultants and program officers",100,"88,000","84,000",Yukon
"41406 Recreation, sports and fitness policy researchers, consultants and program officers",35,"51,200","56,000",Yukon
41407 Program officers unique to government,75,"104,000","84,000",Yukon
41409 Other professional occupations in social science,20,"71,000","72,000",Yukon
"42 Front-line public protection services and paraprofessional occupations in legal, social, community, education services","1,065","49,200","59,700",Yukon
421 Occupations in front-line public protection services,210,"121,000","108,000",Yukon
4210 Occupations in front-line public protection services,210,"121,000","108,000",Yukon
42100 Police officers (except commissioned),150,"126,000","112,000",Yukon
42101 Firefighters,65,"74,500","100,000",Yukon
42102 Specialized members of the Canadian Armed Forces,0,0,0,Yukon
"422 Paraprofessional occupations in legal, social, community and education services",850,"42,800","47,600",Yukon
"4220 Paraprofessional occupations in legal, social, community and education services",850,"42,800","47,600",Yukon
42200 Paralegals and related occupations,30,"74,000","72,000",Yukon
42201 Social and community service workers,450,"56,400","56,200",Yukon
42202 Early childhood educators and assistants,335,"36,000","34,800",Yukon
42203 Instructors of persons with disabilities,0,0,0,Yukon
42204 Religion workers,20,0,"22,000",Yukon
43 Assisting occupations in education and in legal and public protection,480,"56,400","57,600",Yukon
431 Assisting occupations in educational,290,"45,600","42,800",Yukon
4310 Assisting occupations in education,290,"45,600","42,800",Yukon
43100 Elementary and secondary school teacher assistants,260,"49,200","46,000",Yukon
43109 Other instructors,25,"3,480","13,000",Yukon
432 Assisting occupations in legal and public protection,195,"85,000","79,000",Yukon
4320 Assisting occupations in legal and public protection,195,"85,000","79,000",Yukon
43200 Sheriffs and bailiffs,0,0,0,Yukon
43201 Correctional service officers,65,"92,000","74,000",Yukon
43202 By-law enforcement and other regulatory officers,55,"84,000","80,000",Yukon
"43203 Border services, customs, and immigration officers",50,"86,000","78,000",Yukon
43204 Operations members of the Canadian Armed Forces,0,0,0,Yukon
44 Care providers and legal and public protection support occupations,225,"71,000","60,400",Yukon
441 Home care provider occupations,225,"71,000","60,400",Yukon
4410 Home care provider occupations,225,"71,000","60,400",Yukon
44100 Home child care providers,25,0,"20,000",Yukon
"44101 Home support workers, caregivers and related occupations",200,"77,500","65,500",Yukon
442 Primary combat members of the Canadian Armed Forces,0,0,0,Yukon
4420 Primary combat members of the Canadian Armed Forces,0,0,0,Yukon
44200 Primary combat members of the Canadian Armed Forces,0,0,0,Yukon
"45 Student monitors, crossing guards and related occupations",0,0,0,Yukon
